cik,GVKEY IQ,gvkey,tic,fic,conm,sector,industry_group,industry,sub_industry,sic,naics,NAICS6,NAICS2,NAICS3,Company Description,cluster,first_dim,second_dim
851520.0,GV_023027,23027,EXPO,USA,EXPONENT INC,Industrials,Commercial  & Professional Services,Professional Services,Research & Consulting Services,8742,541614,"Process, Physical Distribution, and Logistics Consulting Services","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Exponent, Inc., together with its subsidiaries, operates as a science and engineering consulting company worldwide.",3,0.03559767511501875,0.08389039866545679
854775.0,GV_016710,16710,DGII,USA,DIGI INTERNATIONAL INC,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,3576,334210,Telephone Apparatus Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Digi International Inc. provides Internet of Things connectivity products, services, and solutions in North America, Europe, the Middle East, Africa, and internationally.",3,-0.43772404207631943,-0.05740454148122819
856378.0,GV_014062,14062,CCL.B,CAN,CCL INDUSTRIES  -CL B,Materials,Materials,Containers & Packaging,Metal & Glass Containers,2670,3222,Converted Paper Product Manufacturing,Manufacturing,Paper Manufacturing,"CCL Industries Inc. manufactures and sells labels, consumer printable media products, technology driven label solutions, polymer bank note substrates, and specialty films.",3,0.03581202409448315,0.023544389969094127
856982.0,GV_021777,21777,MMSI,USA,MERIT MEDICAL SYSTEMS INC,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Supplies,3841,339112,Surgical and Medical Instrument Manufacturing,Manufacturing,Miscellaneous Manufacturing,"Merit Medical Systems, Inc. manufactures and markets disposable medical devices for interventional, diagnostic, and therapeutic procedures in cardiology, radiology, oncology, critical care, and endoscopy.",3,-0.06780752913788542,0.10534775658241292
857471.0,GV_020196,20196,LUXTY,ITA,LUXOTTICA GROUP SPA,Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods",3851,339115,Ophthalmic Goods Manufacturing,Manufacturing,Miscellaneous Manufacturing,"Luxottica Group S.p.A., together with its subsidiaries, provides fashion, luxury, sports, and performance eyewear worldwide.",3,-0.16561185403923143,0.05541289850826757
858446.0,GV_020067,20067,IHG,GBR,INTERCONTINENTAL HOTELS GRP,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",7011,721110,Hotels (except Casino Hotels) and Motels,Accommodation and Food Services,Accommodation,"InterContinental Hotels Group PLC owns, manages, franchises, and leases hotels in the Americas, Europe, Asia, the Middle East, Africa, and Greater China.",3,0.01514167681190323,0.047435014876487436
859737.0,GV_020904,20904,HOLX,USA,HOLOGIC INC,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,3844,334517,Irradiation Apparatus Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Hologic, Inc., a medical technology company, develops, manufactures, and supplies diagnostics products, medical imaging systems, surgical products, and light-based aesthetic and medical treatment systems for women in the United States, Europe, the Asia-Pacific, and internationally.",3,0.3008861175451298,-0.12594115243878268
860731.0,GV_010789,10789,TYL,USA,TYLER TECHNOLOGIES INC,Information Technology,Software & Services,Software,Application Software,7373,541512,Computer Systems Design Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Tyler Technologies, Inc. provides integrated information management solutions and services for the public sector in the United States and internationally.",3,0.28809553290327045,0.05024084712492308
861361.0,GV_021487,21487,BEAV,USA,B/E AEROSPACE INC,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,2531,336360,Motor Vehicle Seating and Interior Trim Manufacturing,Manufacturing,Transportation Equipment Manufacturing,"B/E Aerospace, Inc. designs, manufactures, sells, and services cabin interior products for commercial aircraft and business jets primarily in North America, Europe, Asia, the Pacific Rim, South America, and the Middle East. Its Commercial Aircraft segment offers first class, business class, tourist class, and regional aircraft seats, as well as spares; oxygen storage, distribution, and delivery systems for commercial and business jet aircraft; coffee makers, water boilers, ovens, and refrigeration equipment; and modular lavatory, wastewater management, and galley systems.",3,-0.13296004579409718,0.04492435230536476
861459.0,GV_021429,21429,GVA,USA,GRANITE CONSTRUCTION INC,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering,1600,237310,"Highway, Street, and Bridge Construction",Construction,Heavy and Civil Engineering Construction,Granite Construction Incorporated operates as an infrastructure contractor and a construction materials producer in the United States.,3,-0.0556798147970099,0.05872565832806838
862480.0,GV_022205,22205,KSWS,USA,K-SWISS INC  -CL A,Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",Footwear,3140,316210,Footwear Manufacturing,Manufacturing,Leather and Allied Product Manufacturing,"K-Swiss Inc. designs, develops, and markets footwear, apparel, and accessories for athletic, sports, and fitness activities, as well as casual wear under the K Swiss brand worldwide.",3,-0.2179963565883978,0.022752461349311557
863064.0,GV_019565,19565,RIO,GBR,RIO TINTO GROUP,Materials,Materials,Metals & Mining,Diversified Metals & Mining,1000,212,Mining (except Oil and Gas),"Mining, Quarrying, and Oil and Gas Extraction",Mining (except Oil and Gas),"Rio Tinto Group engages in finding, mining, and processing mineral resources worldwide.",3,0.04046082692927836,0.022922627045233804
864233.0,GV_022829,22829,CHUX,USA,O'CHARLEY'S INC,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,5812,722110,"Bagel shops, full service",Accommodation and Food Services,Food Services and Drinking Places,O’Charley’s Inc. operates as a multi-concept restaurant company in the United States.,3,-0.12511969974272694,-0.056087531958634335
864749.0,GV_022815,22815,TRMB,USA,TRIMBLE INC,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,3829,334519,Other Measuring and Controlling Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,Trimble Inc. provides technology solutions that enable professionals and field mobile workers to enhance or transform their work processes worldwide.,3,-0.10148531094586005,-0.20475252918584408
866609.0,GV_023810,23810,IO,USA,ION GEOPHYSICAL CORP,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,1382,541360,Geophysical Surveying and Mapping Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","ION Geophysical Corporation, together with its subsidiaries, provides a suite of services and products for seismic data acquisition and processing in Latin America, North America, Europe, the Asia Pacific, Africa, the Middle East, and internationally.",3,0.277507670952567,-0.2464012124397208
872821.0,GV_011513,11513,WL,USA,WILMINGTON TRUST CORP,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"Wilmington Trust Corporation provides financial, wealth advisory, corporate, and institutional client services.",3,-0.2159610028276259,0.08708328460191787
874214.0,GV_021828,21828,ANN,USA,ANN INC,Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail,5621,448120,Women's Clothing Stores,Retail Trade,Clothing and Clothing Accessories Stores,"ANN INC., through its subsidiaries, engages in the retailing of women’s apparel, shoes, and accessories under the Ann Taylor and LOFT brands.",3,0.10805769589179114,0.0513476261608245
874734.0,GV_024198,24198,OSTE,USA,OSTEOTECH INC,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,8090,621999,All Other Miscellaneous Ambulatory Health Care Services,Health Care and Social Assistance,Ambulatory Health Care Services,"Osteotech, Inc. develops, manufactures, and provides biologic solutions for regenerative medicine to support surgeons and their patients in the repair of the musculoskeletal systems.",3,0.16698687725578654,-0.06641515899419098
875320.0,GV_024344,24344,VRTX,USA,VERTEX PHARMACEUTICALS INC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,2834,325412,Pharmaceutical Preparation Manufacturing,Manufacturing,Chemical Manufacturing,Vertex Pharmaceuticals Incorporated engages in developing and commercializing therapies for the treatment of cystic fibrosis (CF).,3,0.03306661565325989,0.016453687968435878
876427.0,GV_024350,24350,MNRO,USA,MONRO INC,Consumer Discretionary,Retailing,Specialty Retail,Automotive Retail,7500,326212,Tire Retreading,Manufacturing,Plastics and Rubber Products Manufacturing,"Monro, Inc. provides automotive undercar repair, and tire sales and services in the United States.",3,0.3152681850488712,0.09037521758512931
876523.0,GV_024430,24430,EZPW,USA,EZCORP INC  -CL A,Financials,Diversified Financials,Consumer Finance,Consumer Finance,5900,522298,All Other Nondepository Credit Intermediation,Finance and Insurance,Credit Intermediation and Related Activities,"EZCORP, Inc. provides pawn loans.",3,0.04200032396013054,0.14582788883151301
878520.0,GV_024547,24547,SWS,USA,SWS GROUP INC,Financials,Diversified Financials,Capital Markets,Investment Banking & Brokerage,6211,523120,Securities Brokerage,Finance and Insurance,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities","As of January 1, 2015, SWS Group, Inc. was acquired by Hilltop Holdings Inc. SWS Group, Inc., a diversified financial services holding company, provides a range of investment banking, commercial banking, and related financial services in the United States.",3,0.17994913973986384,0.12958766841785838
878560.0,GV_010002,10002,CAA,USA,CALATLANTIC GROUP INC,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Homebuilding,1531,236117,New Housing For-Sale Builders,Construction,Construction of Buildings,"CalAtlantic Group, Inc. was acquired by Lennar Corporation.",3,-0.28689393368841726,-0.05614800228797218
879526.0,GV_024720,24720,WNC,USA,WABASH NATIONAL CORP,Industrials,Capital Goods,Machinery,Construction Machinery & Heavy Trucks,3715,336212,Truck Trailer Manufacturing,Manufacturing,Transportation Equipment Manufacturing,"Wabash National Corporation designs, manufactures, and distributes transportation and various industrial products primarily in the United States.",3,0.04596012098394503,-0.2172447462394798
879585.0,GV_024708,24708,ATNI,USA,ATN INTERNATIONAL INC,Communication Services,Telecommunication Services,Diversified Telecommunication Services,Integrated Telecommunication Services,4812,517312,Wireless Telecommunications Carriers (except Satellite),Information,Telecommunications,"ATN International, Inc., through its subsidiaries, provides wireless and wireline telecommunications services in North America, India, Bermuda, and the Caribbean.",3,0.1388901289394539,0.07715889313612986
884217.0,GV_025167,25167,TLRD,USA,TAILORED BRANDS INC,Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail,5600,448110,Men's Clothing Stores,Retail Trade,Clothing and Clothing Accessories Stores,"Tailored Brands, Inc. operates as a specialty apparel retailer the United States and Canada.",3,0.15639820001949237,0.1997317125942498
884940.0,GV_025186,25186,SMRT,USA,STEIN MART INC,Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail,5651,448140,Family Clothing Stores,Retail Trade,Clothing and Clothing Accessories Stores,"Stein Mart, Inc. a specialty off-price retailer, offers designer and name-brand fashion apparels, home décor merchandise, accessories, and shoes at everyday discount prices in the United States.",3,0.1041752791118164,0.33278197814338945
885245.0,GV_025234,25234,BKE,USA,BUCKLE INC,Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail,5651,448140,Family Clothing Stores,Retail Trade,Clothing and Clothing Accessories Stores,"The Buckle, Inc. operates as a retailer of casual apparel, footwear, and accessories for young men and women in the United States.",3,0.0684756105138169,0.3550604023828328
