cik,GVKEY IQ,gvkey,tic,fic,conm,sector,industry_group,industry,sub_industry,sic,naics,NAICS6,NAICS2,NAICS3,Company Description,cluster,first_dim,second_dim,third_dim,forth_dim,fifth_dim
794172.0,GV_012433,12433,VIVO,USA,MERIDIAN BIOSCIENCE INC,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Supplies,2835,325413,In-Vitro Diagnostic Substance Manufacturing,Manufacturing,Chemical Manufacturing,"Meridian Bioscience, Inc., a life science company, develops, manufactures, distributes, and sells diagnostic test kits primarily for various gastrointestinal and respiratory infectious diseases, and elevated blood lead levels worldwide.",0,-0.16199427532569818,0.23390692151079817,0.054182457930413874,0.07909933622668952,0.1599227384840238
794323.0,GV_013440,13440,LVLT,USA,LEVEL 3 COMMUNICATIONS INC,Communication Services,Telecommunication Services,Diversified Telecommunication Services,Alternative Carriers,4813,517110,Cable program distribution operators,Information,Telecommunications,"Level 3 Parent, LLC provides various integrated communications services for enterprise, government, wholesale, and small and medium business customers in North America, Latin America, Europe, the Asia Pacific, the Middle East, and Africa.",0,-0.08868271273251235,0.08943002621774256,-0.13739873237935996,-0.24698913950503804,-0.07166512129504451
798783.0,GV_013580,13580,UHT,USA,UNIVERSAL HEALTH RLTY INCOME,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Health Care REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"Universal Health Realty Income Trust, a real estate investment trust, invests in healthcare and human service related facilities including acute care hospitals, behavioral health care hospitals, specialty hospitals, medical/office buildings, free-standing emergency departments and childcare centers.",0,0.2860051220103046,0.2792213008191219,0.09917413878785314,-0.08181127625473114,0.1624170706574767
804753.0,GV_012850,12850,CERN,USA,CERNER CORP,Health Care,Health Care Equipment & Services,Health Care Technology,Health Care Technology,7373,541512,Computer Systems Design Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Cerner Corporation, together with its subsidiaries, provides health care information technology solutions and tech-enabled services in the United States and internationally.",0,-0.009650449209925268,0.005452841556594176,0.00504966592316843,-0.08085458946480105,-0.2152860471581165
815556.0,GV_014225,14225,FAST,USA,FASTENAL CO,Industrials,Capital Goods,Trading Companies & Distributors,Trading Companies & Distributors,5000,423,"Merchant Wholesalers, Durable Goods",Wholesale Trade,"Merchant Wholesalers, Durable Goods","Fastenal Company, together with its subsidiaries, engages in the wholesale distribution of industrial and construction supplies in the United States, Canada, Mexico, North America, and internationally.",0,0.26262418326168496,0.024564609419823715,-0.22920838525725407,-0.18096675540079887,-0.11043609706503459
820318.0,GV_014561,14561,IIVI,USA,II-VI INC,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Components,3827,333314,Optical Instrument and Lens Manufacturing,Manufacturing,Machinery Manufacturing,"II-VI Incorporated develops, manufactures, and markets engineered materials, and optoelectronic components and devices worldwide.",0,0.23267856289493502,-0.15865017820612598,-0.05851591537406741,-0.1844118346130943,0.11154133585293485
821127.0,GV_029211,29211,BPFH,USA,BOSTON PRIVATE FINL HOLDINGS,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"Boston Private Financial Holdings, Inc. operates as the bank holding company for Boston Private Bank & Trust Company that provides a range of banking services in the United States.",0,0.4197725400763581,0.15027783989610904,-0.10048220441536733,-0.08216322025205439,0.19541753573889048
822662.0,GV_030888,30888,LION,USA,FIDELITY SOUTHERN CORP,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,Fidelity Southern Corporation operates as the bank holding company for Fidelity Bank that provides financial products and services primarily to individuals and small to medium-sized businesses in the United States.,0,0.15489110257229696,0.15610091412043187,0.396269362061687,0.16441519598562446,0.08334310187668867
824142.0,GV_021542,21542,AAON,USA,AAON INC,Industrials,Capital Goods,Building Products,Building Products,3585,333415,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing,Manufacturing,Machinery Manufacturing,"AAON, Inc., together with its subsidiaries, engages in engineering, manufacturing, marketing, and selling air conditioning and heating equipment in the United States and Canada.",0,-0.030137729817818034,0.16352163618326632,-0.0568684853649402,0.19517485944474972,-0.07098447214997286
842162.0,GV_016477,16477,LEA,USA,LEAR CORP,Consumer Discretionary,Automobiles & Components,Auto Components,Auto Parts & Equipment,2531,336360,Motor Vehicle Seating and Interior Trim Manufacturing,Manufacturing,Transportation Equipment Manufacturing,"Lear Corporation designs, develops, engineers, manufactures, assembles, and supplies automotive seating, and electrical distribution systems and related components for automotive original equipment manufacturers in North America, Europe, Africa, Asia, South America, and internationally.",0,-0.10885961492715585,0.33943249316948365,-0.14308316841667976,-0.2802736764706351,0.23679526817877922
849869.0,GV_064389,64389,SLGN,USA,SILGAN HOLDINGS INC,Materials,Materials,Containers & Packaging,Metal & Glass Containers,3411,332431,Metal Can Manufacturing,Manufacturing,Fabricated Metal Product Manufacturing,"Silgan Holdings Inc., together with its subsidiaries, manufactures and sells rigid packaging for consumer goods products in North America, Europe, and internationally.",0,-0.2408196086444161,0.43003696150667214,0.11857784949607336,-0.10326917311408994,-0.22244169855942283
853816.0,GV_021440,21440,LSTR,USA,LANDSTAR SYSTEM INC,Industrials,Transportation,Road & Rail,Trucking,4213,484121,"General Freight Trucking, Long-Distance, Truckload",Transportation and Warehousing,Truck Transportation,"Landstar System, Inc. provides integrated transportation management solutions in the United States, Canada, Mexico, and internationally.",0,-0.004380270954087173,-0.012892672400830191,0.2767469412055245,-0.0180475234446586,0.08508766504521367
860546.0,GV_024825,24825,OFC,USA,CORPORATE OFFICE PROPERT,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Office REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"COPT is a REIT that owns, manages, leases, develops and selectively acquires office and data center properties.",0,0.36100744510021515,0.01944844191188527,-0.043360035865971966,0.07920762611433155,0.020879714846705106
863157.0,GV_028648,28648,PETM,USA,PETSMART INC,Consumer Discretionary,Retailing,Specialty Retail,Specialty Stores,5990,453910,Pet and Pet Supplies Stores,Retail Trade,Miscellaneous Store Retailers,"PetSmart, Inc., together with its subsidiaries, operates as a specialty retailer of products, services, and solutions for pets in the United States, Puerto Rico, and Canada.",0,0.21711365706377206,0.17879944040621956,0.10373132510090897,-0.33106468839253134,-0.17862113779901226
863436.0,GV_023084,23084,BHE,USA,BENCHMARK ELECTRONICS INC,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services,3672,334412,Bare Printed Circuit Board Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Benchmark Electronics, Inc., together with its subsidiaries, provides product design, engineering services, technology solutions, and advanced manufacturing services in the Americas, Asia, and Europe.",0,0.048056037837750115,0.08780327448444347,-0.15283739401615748,0.03987272564261018,-0.16185787648900657
872589.0,GV_023812,23812,REGN,USA,REGENERON PHARMACEUTICALS,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,2834,325412,Pharmaceutical Preparation Manufacturing,Manufacturing,Chemical Manufacturing,"Regeneron Pharmaceuticals, Inc., a biopharmaceutical company, discovers, invents, develops, manufactures, and commercializes medicines for treating various medical conditions worldwide.",0,0.09951175802071796,0.4304983593365157,0.07679923140232892,-0.010120924560708077,0.2285105411760976
875045.0,GV_024468,24468,BIIB,USA,BIOGEN INC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,2836,325414,Biological Product (except Diagnostic) Manufacturing,Manufacturing,Chemical Manufacturing,"Biogen Inc. discovers, develops, manufactures, and delivers therapies for treating neurological and neurodegenerative diseases worldwide.",0,0.0338422094834356,0.38000001919160914,0.12522658036672873,0.03674923055378593,0.007652864719941118
875320.0,GV_024344,24344,VRTX,USA,VERTEX PHARMACEUTICALS INC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,2834,325412,Pharmaceutical Preparation Manufacturing,Manufacturing,Chemical Manufacturing,Vertex Pharmaceuticals Incorporated engages in developing and commercializing therapies for the treatment of cystic fibrosis (CF).,0,-0.07328006731931061,0.2612779832670973,0.08778979887988585,-0.07324334370142406,0.15895735899028812
876427.0,GV_024350,24350,MNRO,USA,MONRO INC,Consumer Discretionary,Retailing,Specialty Retail,Automotive Retail,7500,326212,Tire Retreading,Manufacturing,Plastics and Rubber Products Manufacturing,"Monro, Inc. provides automotive undercar repair, and tire sales and services in the United States.",0,0.16640806672833255,0.48890541172236385,0.26602833847160706,-0.03168769414892959,-0.05915362996265954
877860.0,GV_024533,24533,NHI,USA,NATIONAL HEALTH INVESTORS,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Health Care REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",0,0.24740790218539088,0.213175388327073,0.367415395343561,-0.07988955624668373,0.007682240577872387
877890.0,GV_061676,61676,CTXS,USA,CITRIX SYSTEMS INC,Information Technology,Software & Services,Software,Application Software,7372,511210,Software Publishers,Information,Publishing Industries (except Internet),"Citrix Systems, Inc. provides workspace, networking, and professional services worldwide.",0,-0.038080982975667865,-0.09645935302581878,-0.2767174716581938,-0.17189244801117295,-0.1153073851356394
881695.0,GV_026038,26038,PMTI,USA,PALOMAR MED TECHNOLOGIES INC,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,3845,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Palomar Medical Technologies, Inc., together with its subsidiaries, designs, manufactures, markets, and sells lasers and other light-based products, and related disposable items and accessories for use in dermatology and cosmetic procedures.",0,0.20103634704409734,0.17695381040833308,0.12779489356342463,-0.07232114114696002,0.16078052228252612
881890.0,GV_024888,24888,ABAX,USA,ABAXIS INC,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,3845,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Abaxis, Inc. develops, manufactures, markets, and sells portable blood analysis systems for use in human or veterinary patient care to provide rapid blood constituent measurements for clinicians worldwide.",0,-0.18224833515729957,0.26777229437160793,0.18154452812278155,-0.0006024624218686478,-0.05555971064451744
882235.0,GV_025062,25062,LNCR,USA,LINCARE HOLDINGS INC,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care  Services,8090,621999,All Other Miscellaneous Ambulatory Health Care Services,Health Care and Social Assistance,Ambulatory Health Care Services,"Lincare Holdings Inc. provides oxygen, respiratory, and home infusion products and services to patients who suffer from respiratory diseases.",0,0.12907275435726048,0.054278326380279164,0.1462111598359738,-0.047880446379317126,0.10428384852798023
