cik,GVKEY IQ,gvkey,tic,fic,conm,sector,industry_group,industry,sub_industry,sic,naics,NAICS6,NAICS2,NAICS3,Company Description,cluster,first_dim,second_dim
20212,GV_003028,3028,CHDN,USA,CHURCHILL DOWNS INC,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Casinos & Gaming,7990,713210,Casinos (except Casino Hotels),"Arts, Entertainment, and Recreation","Amusement, Gambling, and Recreation Industries","Churchill Downs Incorporated operates as a racing, gaming, and online entertainment company in the United States.",4,0.3053347689482093,-0.04026931862341491
23197,GV_003358,3358,CMTL,USA,COMTECH TELECOMMUN,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,3663,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Comtech Telecommunications Corp. designs, develops, produces, and markets products, systems, and services for communications solutions in the United States and internationally.",4,0.42239437009706515,-0.05520892312329486
23675,GV_003416,3416,CNW,USA,CON-WAY INC,Industrials,Transportation,Road & Rail,Trucking,4210,492110,Couriers and Express Delivery Services,Transportation and Warehousing,Couriers and Messengers,"XPO CNW, Inc., together with its subsidiaries, provides transportation, logistics, and supply chain management services to various manufacturing, industrial, and retail customers in North America and internationally.",4,0.6032721462896412,0.27988819840716533
26172,GV_003650,3650,CMI,USA,CUMMINS INC,Industrials,Capital Goods,Machinery,Construction Machinery & Heavy Trucks,3510,333618,Other Engine Equipment Manufacturing,Manufacturing,Machinery Manufacturing,"Cummins Inc. designs, manufactures, distributes, and services diesel and natural gas engines, products worldwide.",4,-0.03797138340754686,0.3878647895345759
31978,GV_004241,4241,EE,USA,EL PASO ELECTRIC CO,Utilities,Utilities,Electric Utilities,Electric Utilities,4911,22111,Electric Power Generation,Utilities,Utilities,"El Paso Electric Company, a public utility company, engages in the generation, transmission, and distribution of electricity in west Texas and southern New Mexico. It generates electricity through nuclear fuel, natural gas, and coal, as well as solar photovoltaic panels and wind turbines with a generating capability of approximately 2,085 megawatts.",4,0.7993842968516752,0.3738343901938109
36029,GV_029101,29101,FFIN,USA,FIRST FINL BANKSHARES INC,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"First Financial Bankshares, Inc., through its subsidiaries, provides commercial banking products and services in Texas.",4,0.583211915681519,0.3307298977226983
38777,GV_004885,4885,BEN,USA,FRANKLIN RESOURCES INC,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks,6282,523920,Portfolio Managemen,Finance and Insurance,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities","Franklin Resources, Inc. is a publicly owned asset management holding company.",4,0.4135632360343052,-0.09562625631629205
40888,GV_005018,5018,AJRD,USA,AEROJET ROCKETDYNE HOLDINGS,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,3760,336415,Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing,Manufacturing,Transportation Equipment Manufacturing,"Aerojet Rocketdyne Holdings, Inc. designs, develops, manufactures, and sells aerospace and defense products and systems in the United States.",4,0.6053710095530611,0.09841525648646768
43920,GV_005338,5338,GEF,USA,GREIF INC  -CL A,Materials,Materials,Containers & Packaging,Metal & Glass Containers,2650,322219,Other Paperboard Container Manufacturing,Manufacturing,Paper Manufacturing,"Greif, Inc. produces and sells industrial packaging products and services worldwide.",4,0.15839876952796555,-0.06654455945362421
45876,GV_005496,5496,HSC,USA,HARSCO CORP,Industrials,Commercial  & Professional Services,Commercial Services & Supplies,Environmental & Facilities Services,3390,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Manufacturing,Primary Metal Manufacturing,"Harsco Corporation provides environmental solutions for industrial and specialty waste streams, and innovative equipment and technology for the rail sector worldwide.",4,-0.12188708494165831,0.019667039053350707
46195,GV_002005,2005,BOH,USA,BANK OF HAWAII CORP,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"Bank of Hawaii Corporation operates as the bank holding company for Bank of Hawaii that provides financial products and services in Hawaii, Guam, and other Pacific Islands.",4,-0.03138034858312767,-0.08657338636465976
48039,GV_005667,5667,HFC,USA,HOLLYFRONTIER CORP,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing,2911,324110,Petroleum Refineries,Manufacturing,Petroleum and Coal Products Manufacturing,HollyFrontier Corporation operates as an independent petroleum refiner and marketer in the United States.,4,0.11580953997988115,0.37111353915754924
51548,GV_006116,6116,ISCB,USA,INTL SPEEDWAY CORP  -CL A,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Leisure Facilities,7948,711212,Racetracks,"Arts, Entertainment, and Recreation","Performing Arts, Spectator Sports, and Related Industries","International Speedway Corporation, together with its subsidiaries, promotes motorsports themed entertainment activities in the United States.",4,0.8594763884541857,0.32510932691832567
51644,GV_006136,6136,IPG,USA,INTERPUBLIC GROUP OF COS,Communication Services,Media & Entertainment,Media,Advertising,7311,541810,Advertising Agencies,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","The Interpublic Group of Companies, Inc. provides advertising and marketing services worldwide.",4,0.41101688400289355,-0.09933939503503544
52827,GV_005862,5862,RYN,USA,RAYONIER INC,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Specialized REITs,6798,531190,Lessors of Other Real Estate Property,Real Estate and Rental and Leasing,Real Estate,Rayonier is a leading timberland real estate investment trust with assets located in some of the most productive softwood timber growing regions in the United States and New Zealand.,4,0.24888449944670193,0.13318293646996274
56047,GV_006461,6461,KEX,USA,KIRBY CORP,Industrials,Transportation,Marine,Marine,4400,483211,Inland Water Freight Transportation,Transportation and Warehousing,Water Transportation,Kirby Corporation operates domestic tank barges in the United States.,4,0.1240496383958751,0.2740110362342617
56679,GV_118267,118267,KFY,USA,KORN FERRY,Industrials,Commercial  & Professional Services,Professional Services,Human Resource & Employment Services,7361,561311,Employment Placement Agencies,Administrative and Support and Waste Management and Remediation Services,Administrative and Support Services,"Korn Ferry, together with its subsidiaries, provides talent management solutions worldwide.",4,0.21339122315465173,0.06377144165944518
56873,GV_006502,6502,KR,USA,KROGER CO,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,Food Retail,5411,445110,Supermarkets and Other Grocery (except Convenience) Stores,Retail Trade,Food and Beverage Stores,The Kroger Co. operates as a retailer in the United States.,4,0.35069480650571,-0.13466198209038668
56978,GV_006509,6509,KLIC,USA,KULICKE & SOFFA INDUSTRIES,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,3559,333242,Semiconductor Machinery Manufacturing,Manufacturing,Machinery Manufacturing,"Kulicke and Soffa Industries, Inc. designs, manufactures, and sells capital equipment and tools to assemble semiconductor devices.",4,0.21916892138669228,0.3643933883960641
59440,GV_013963,13963,VGR,USA,VECTOR GROUP LTD,Consumer Staples,"Food, Beverage & Tobacco",Tobacco,Tobacco,6531,531210,Offices of Real Estate Agents and Brokers,Real Estate and Rental and Leasing,Real Estate,"Vector Group Ltd., through its subsidiaries, manufactures and sells cigarettes in the United States.",4,0.08806174911732531,-0.27565411928126143
59478,GV_006730,6730,LLY,USA,LILLY (ELI) & CO,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,2834,325412,Pharmaceutical Preparation Manufacturing,Manufacturing,Chemical Manufacturing,"Eli Lilly and Company discovers, develops, manufactures, and markets pharmaceutical products worldwide.",4,0.32970618847547795,0.0068452534553065944
59558,GV_006742,6742,LNC,USA,LINCOLN NATIONAL CORP,Financials,Insurance,Insurance,Life & Health Insurance,6311,524113,Direct Life Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"Lincoln National Corporation, through its subsidiaries, operates multiple insurance and retirement businesses in the United States.",4,-0.018219651712041138,-0.3299739448328992
60519,GV_006821,6821,LPX,USA,LOUISIANA-PACIFIC CORP,Materials,Materials,Paper & Forest Products,Forest Products,2400,321219,Reconstituted Wood Product Manufacturing,Manufacturing,Wood Product Manufacturing,"Louisiana-Pacific Corporation, together with its subsidiaries, manufactures building products primarily for use in new home construction, repair and remodeling, and outdoor structure markets.",4,0.17971619210482442,-0.2460199049128116
60714,GV_006528,6528,LXU,USA,LSB INDUSTRIES INC,Materials,Materials,Chemicals,Diversified Chemicals,2810,325180,Other Basic Inorganic Chemical Manufacturing,Manufacturing,Chemical Manufacturing,"LSB Industries, Inc. manufactures, sells, and markets chemical products in the United States.",4,0.3317753247209174,-0.2111940983326535
65270,GV_007291,7291,MEI,USA,METHODE ELECTRONICS INC,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services,3678,334417,Electronic Connector Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Methode Electronics, Inc. designs, manufactures, and markets component and subsystem devices worldwide.",4,0.37545485404491946,-0.23775660542341176
66479,GV_007409,7409,MIL.2,USA,MILLIPORE CORP,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Life Sciences Tools & Services,3826,334516,Analytical Laboratory Instrument Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"EMD Millipore Corporation provides solutions and services for the research, development, and production of biotechnology and pharmaceutical drug therapies.",4,0.3696190825845288,0.5448550974174119
67716,GV_006867,6867,MDU,USA,MDU RESOURCES GROUP INC,Utilities,Utilities,Multi-Utilities,Multi-Utilities,4932,221210,Natural Gas Distribution,Utilities,Utilities,"MDU Resources Group, Inc. engages in regulated energy delivery, and construction materials and services businesses in the United States.",4,0.5147516684129365,0.31653488698782967
68709,GV_006900,6900,MTSC,USA,MTS SYSTEMS CORP,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,3829,334519,Other Measuring and Controlling Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"MTS Systems Corporation supplies test systems, motion simulators, and sensors in the Americas, Europe, and Asia.",4,0.04608304715115507,0.16617101296729125
70530,GV_007772,7772,NSM.2,USA,NATIONAL SEMICONDUCTOR CORP,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,3674,334413,Semiconductor and Related Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"National Semiconductor Corporation, a semiconductor company, designs, develops, manufactures, and markets analog and mixed-signal integrated circuits and sub-systems.",4,0.6117632152155927,0.21128656725525924
70858,GV_007647,7647,BAC,USA,BANK OF AMERICA CORP,Financials,Banks,Banks,Diversified Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"Bank of America Corporation, through its subsidiaries, provides banking and financial products and services for individual consumers, small- and middle-market businesses, institutional investors, large corporations, and governments worldwide.",4,0.41855062401805593,0.2474206817711765
71829,GV_007882,7882,NR,USA,NEWPARK RESOURCES,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,5160,424690,Other Chemical and Allied Products Merchant Wholesalers,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods","Newpark Resources, Inc. supplies products, rentals, and services primarily to the oil and natural gas exploration and production industry.",4,0.19677755660137816,-0.2086538740665151
72020,GV_007904,7904,GAS.2,USA,NICOR INC,Utilities,Utilities,Gas Utilities,Gas Utilities,4924,221210,Natural Gas Distribution,Utilities,Utilities,"Ottawa Acquisition LLC, through its subsidiaries, engages in the distribution of natural gas in the United States gas to approximately 2.2 million residential, commercial, and industrial customers in northern Illinois.",4,0.508563644457877,0.4989620858001748
72207,GV_007912,7912,NBL,USA,NOBLE ENERGY INC,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1311,2111,Oil and Gas Extraction,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"Noble Energy, Inc., an independent energy company, engages in the acquisition, exploration, development, and production of crude oil and natural gas worldwide.",4,0.11715585913579017,-0.05998930774043893
72333,GV_007922,7922,JWN,USA,NORDSTROM INC,Consumer Discretionary,Retailing,Multiline Retail,Department Stores,5651,448140,Family Clothing Stores,Retail Trade,Clothing and Clothing Accessories Stores,"Nordstrom, Inc., a fashion retailer, provides apparel, shoes, cosmetics, and accessories for women, men, young adults, and children.",4,0.4405593841426585,0.7326740005809591
72573,GV_007951,7951,MOV,USA,MOVADO GROUP INC,Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods",3873,334519,Other Measuring and Controlling Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Movado Group, Inc. designs, develops, sources, markets, and distributes watches in the United States and internationally.",4,0.3406522496443749,-0.24064007477402277
72903,GV_007977,7977,XEL,USA,XCEL ENERGY INC,Utilities,Utilities,Electric Utilities,Electric Utilities,4931,2211,"Electric Power Generation, Transmission and Distribution",Utilities,Utilities,"Xcel Energy Inc., through its subsidiaries, generates, purchases, transmits, distributes, and sells electricity.",4,0.3882441278511233,0.14882589102307703
73887,GV_008092,8092,BRSWQ,USA,BRISTOW GROUP INC,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,4522,481211,Nonscheduled Chartered Passenger Air Transportation,Transportation and Warehousing,Air Transportation,"Bristow Group Inc. provides industrial aviation services to the offshore energy companies in Europe Caspian, Africa, the Americas, and the Asia Pacific.",4,-0.007041711687333121,-0.025458284151600473
74303,GV_008123,8123,OLN,USA,OLIN CORP,Materials,Materials,Chemicals,Commodity Chemicals,2810,325180,Other Basic Inorganic Chemical Manufacturing,Manufacturing,Chemical Manufacturing,Olin Corporation manufactures and distributes chemical products in the United States and internationally.,4,0.12258944847850997,0.1983613333353605
76605,GV_008386,8386,PATK,USA,PATRICK INDUSTRIES INC,Industrials,Capital Goods,Building Products,Building Products,2430,321211,Hardwood Veneer and Plywood Manufacturing,Manufacturing,Wood Product Manufacturing,"Patrick Industries, Inc. manufactures and distributes building products and materials for the recreational vehicle, marine, manufactured housing, and industrial markets in the United States and Canada.",4,0.6868231380636504,0.4141336941774166
