cik,GVKEY IQ,gvkey,tic,fic,conm,sector,industry_group,industry,sub_industry,sic,naics,NAICS6,NAICS2,NAICS3,Company Description,cluster,first_dim,second_dim,third_dim,forth_dim,fifth_dim
865436,GV_024893,24893,WFM,USA,WHOLE FOODS MARKET INC,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,Food Retail,5411,445110,Supermarkets and Other Grocery (except Convenience) Stores,Retail Trade,Food and Beverage Stores,"Whole Foods Market, Inc. operates natural and organic foods supermarkets.",4,0.5482332334296594,-0.018053409079633254,-0.18214098111391458,0.08504581734666898,-0.12348839216237883
865570,GV_024436,24436,THQIQ,USA,THQ INC,Information Technology,Software & Services,Software,Home Entertainment Software,7372,511210,Software Publishers,Information,Publishing Industries (except Internet),"THQ Inc. develops and publishes interactive entertainment software for various game systems, personal computers, wireless devices, and the Internet.",4,0.560275789171586,0.09169943217275855,-0.10703075387456316,-0.002588828596412836,-0.13000611532099846
866273,GV_023195,23195,MTRX,USA,MATRIX SERVICE CO,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,1623,237120,Oil and Gas Pipeline and Related Structures Construction,Construction,Heavy and Civil Engineering Construction,"Matrix Service Company provides engineering, fabrication, infrastructure, construction, and maintenance services primarily to the oil, gas, power, petrochemical, industrial, agricultural, mining, and minerals markets in the United States, Canada, and internationally.",4,0.23980029477374945,-0.09090387150095643,-0.35807631060862205,-0.0634780702911439,-0.1248072500343768
866374,GV_030170,30170,FLEX,SGP,FLEX LTD,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services,3672,334412,Bare Printed Circuit Board Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Flex Ltd. provides design, engineering, manufacturing, and supply chain services and solutions to original equipment manufacturers worldwide.",4,0.41677297494470555,-0.10486077617103845,-0.2474214518228334,-0.06694788620373802,-0.10697042205658677
866609,GV_023810,23810,IO,USA,ION GEOPHYSICAL CORP,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,1382,541360,Geophysical Surveying and Mapping Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","ION Geophysical Corporation, together with its subsidiaries, provides a suite of services and products for seismic data acquisition and processing in Latin America, North America, Europe, the Asia Pacific, Africa, the Middle East, and internationally.",4,0.14074831506956575,-0.18680715094089126,-0.35431793092975555,0.06879373862584218,-0.02345640608486855
867374,GV_025774,25774,EFII,USA,ELECTRONICS FOR IMAGING INC,Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",3577,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Electronics for Imaging, Inc. provides industrial format display graphics, corrugated packaging and display, textile, and ceramic tile decoration digital inkjet printers worldwide.",4,0.30297131834306323,-0.16577844045812035,-0.25807823371702904,-0.057458218143004634,-0.0850333154298218
868611,GV_023697,23697,SONC,USA,SONIC CORP,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,5812,722513,Limited-Service Restaurants,Accommodation and Food Services,Food Services and Drinking Places,"Sonic Corp., through its subsidiaries, operates and franchises a chain of drive-in restaurants in the United States.",4,0.5523130195112425,0.3497496749463242,-0.0011417311307281384,0.1441898252821549,-0.5030983237532322
868809,GV_028256,28256,XTO,USA,XTO ENERGY INC,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1311,211111,Coal gasification at mine site,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,XTO Energy Inc. extracts natural gas from shale and other tight formations.,4,0.41244708095165217,0.29581659213963674,-0.0898112432722617,0.09016840579078905,-0.40240170748003845
871763,GV_014370,14370,MAN,USA,MANPOWERGROUP,Industrials,Commercial  & Professional Services,Professional Services,Human Resource & Employment Services,7363,561320,Temporary Help Services,Administrative and Support and Waste Management and Remediation Services,Administrative and Support Services,"ManpowerGroup Inc. provides workforce solutions and services in the Americas, Southern Europe, Northern Europe, and the Asia Pacific Middle East region.",4,0.34380758925719085,0.5000898610212093,-0.5135578440954167,0.20513098448193012,-0.2401663701014931
872248,GV_025874,25874,PQUEQ,USA,PETROQUEST ENERGY INC,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1311,211111,Coal gasification at mine site,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"PetroQuest Energy, Inc. operates as an independent oil and gas company in Texas and Louisiana.",4,0.13596971514327189,-0.10971227202490161,-0.33434935097239615,0.18522492025259085,-0.05158146046578703
872448,GV_023767,23767,ATML,USA,ATMEL CORP,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,3674,334413,Semiconductor and Related Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Atmel Corporation designs, develops, manufactures, and sells semiconductor integrated circuit products worldwide.",4,0.3953364982017689,-0.18521638900854606,-0.1304427236302068,0.16086811052733044,0.02864025681940007
872589,GV_023812,23812,REGN,USA,REGENERON PHARMACEUTICALS,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,2834,325412,Pharmaceutical Preparation Manufacturing,Manufacturing,Chemical Manufacturing,"Regeneron Pharmaceuticals, Inc., a biopharmaceutical company, discovers, invents, develops, manufactures, and commercializes medicines for treating various medical conditions worldwide.",4,0.2920742848532868,1.2766318284875273,0.054300699022847294,0.45328550229161935,-0.07613106969409521
873364,GV_023945,23945,CEPH,USA,CEPHALON INC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,2834,325412,Pharmaceutical Preparation Manufacturing,Manufacturing,Chemical Manufacturing,"Cephalon, Inc. engages in the discovery and development of medicines for central nervous system disorders, pain, and cancer.",4,0.5952973981775171,0.3209820947868421,-0.3815197980458271,0.14668564153841152,-0.09660059580036798
874499,GV_026069,26069,GPOR,USA,GULFPORT ENERGY CORP,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1311,2111,Oil and Gas Extraction,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"Gulfport Energy Corporation engages in the exploration, development, acquisition, and production of natural gas, crude oil, and natural gas liquids (NGL) in the United States.",4,-0.08304694664070812,-0.24522635806623339,-0.12050039902403542,0.1879934638638157,-0.3157394647991435
874734,GV_024198,24198,OSTE,USA,OSTEOTECH INC,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,8090,621999,All Other Miscellaneous Ambulatory Health Care Services,Health Care and Social Assistance,Ambulatory Health Care Services,"Osteotech, Inc. develops, manufactures, and provides biologic solutions for regenerative medicine to support surgeons and their patients in the repair of the musculoskeletal systems.",4,0.6124776678552663,0.31818690088654883,-0.37707676110280874,0.08529246651936097,-0.058893331920659264
874866,GV_024225,24225,CRVL,USA,CORVEL CORP,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care  Services,6411,524298,All Other Insurance Related Activities,Finance and Insurance,Insurance Carriers and Related Activities,"CorVel Corporation provides workers’ compensation solutions for employers, third party administrators, insurance companies, and government agencies seeking to control costs and promote positive outcomes.",4,-0.028336606670959722,0.4663210255765848,-0.4612635544165658,0.05195884267537025,-0.3628160105470961
876427,GV_024350,24350,MNRO,USA,MONRO INC,Consumer Discretionary,Retailing,Specialty Retail,Automotive Retail,7500,326212,Tire Retreading,Manufacturing,Plastics and Rubber Products Manufacturing,"Monro, Inc. provides automotive undercar repair, and tire sales and services in the United States.",4,-0.19156097222757282,-0.2221798533383742,-0.23232022283500411,0.2918326552176008,-0.1064977203172169
876523,GV_024430,24430,EZPW,USA,EZCORP INC  -CL A,Financials,Diversified Financials,Consumer Finance,Consumer Finance,5900,522298,All Other Nondepository Credit Intermediation,Finance and Insurance,Credit Intermediation and Related Activities,"EZCORP, Inc. provides pawn loans.",4,0.11858850550871096,-0.2884839336996595,-0.24154798936295838,0.11467100253344895,0.0012891408877265913
877212,GV_024405,24405,ZBRA,USA,ZEBRA TECHNOLOGIES CP  -CL A,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,3577,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Zebra Technologies Corporation, together with its subsidiaries, provides enterprise asset intelligence solutions in the automatic identification and data capture solutions industry worldwide.",4,0.2746048898119817,-0.16357599275587087,-0.2562844447787645,0.09610982693139028,-0.12951125007458456
877860,GV_024533,24533,NHI,USA,NATIONAL HEALTH INVESTORS,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Health Care REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"Incorporated in 1991, National Health Investors, Inc. (NYSE: NHI) is a real estate investment trust specializing in sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments.",4,0.3708430097469624,0.008081473483089423,-0.3648578224462798,0.15254322782181448,-0.1538695289387151
878927,GV_024617,24617,ODFL,USA,OLD DOMINION FREIGHT,Industrials,Transportation,Road & Rail,Trucking,4213,484122,"General Freight Trucking, Long-Distance, Less Than Truckload",Transportation and Warehousing,Truck Transportation,"Old Dominion Freight Line, Inc. operates as a less-than-truckload (LTL) motor carrier in the United States and North America.",4,0.42087812834087307,0.7398683304923888,-0.16671804579891208,0.19083210524218253,-0.4990682874881248
879169,GV_029127,29127,INCY,USA,INCYTE CORP,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,2836,325414,Biological Product (except Diagnostic) Manufacturing,Manufacturing,Chemical Manufacturing,"Incyte Corporation, a biopharmaceutical company, focuses on the discovery, development, and commercialization of various therapeutics in the United States.",4,0.5278071369492872,-0.0470799839846203,-0.23990544920977205,-0.01959689630525718,-0.0015933800737009966
879585,GV_024708,24708,ATNI,USA,ATN INTERNATIONAL INC,Communication Services,Telecommunication Services,Diversified Telecommunication Services,Integrated Telecommunication Services,4812,517312,Wireless Telecommunications Carriers (except Satellite),Information,Telecommunications,"ATN International, Inc., through its subsidiaries, provides wireless and wireline telecommunications services in North America, India, Bermuda, and the Caribbean.",4,0.24276704871527455,-0.2885224144519501,-0.08347769867418592,-0.03935575994567155,0.15140739983380241
880117,GV_024755,24755,JBSS,USA,SANFILIPPO JOHN B&SON,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,2060,311911,Roasted Nuts and Peanut Butter Manufacturing,Manufacturing,Food Manufacturing,"John B. Sanfilippo & Son, Inc., together with its subsidiary, JBSS Ventures, LLC, processes and distributes tree nuts and peanuts in the United States.",4,0.28615584528844534,0.03146705742907159,-0.26912076929510076,-0.3730265241194279,0.38228892341063486
880266,GV_025180,25180,AGCO,USA,AGCO CORP,Industrials,Capital Goods,Machinery,Agricultural & Farm Machinery,3523,333111,Farm Machinery and Equipment Manufacturing,Manufacturing,Machinery Manufacturing,AGCO Corporation manufactures and distributes agricultural equipment and related replacement parts worldwide.,4,0.33716343693009837,0.021192426854245605,-0.3689670113384041,-0.029375057913366122,0.11612514081063556
