cik,GVKEY IQ,gvkey,tic,fic,conm,sector,industry_group,industry,sub_industry,sic,naics,NAICS6,NAICS2,NAICS3,Company Description,cluster,first_dim,second_dim
912958.0,GV_030024,30024,TIGO,LUX,MILLICOM INTL CELLULAR SA,Communication Services,Telecommunication Services,Wireless Telecommunication Services,Wireless Telecommunication Services,4812,517312,Wireless Telecommunications Carriers (except Satellite),Information,Telecommunications,Millicom International Cellular S.A. provides cable and mobile services in Latin America and Africa.,0,0.12431650415208201,0.20347543097866688
913760.0,GV_031521,31521,INTL,USA,INTL FCSTONE INC,Financials,Diversified Financials,Capital Markets,Investment Banking & Brokerage,6200,523130,Commodity Contracts Dealing,Finance and Insurance,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",INTL FCStone Inc. operates as a financial services company worldwide.,0,-0.33428748982841006,0.07014472412669263
914025.0,GV_008633,8633,PLT,USA,PLANTRONICS INC,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,3661,334210,Telephone Apparatus Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Plantronics, Inc. designs, manufactures, and markets various integrated communications and collaborations solutions for corporate customers, small businesses, and individuals worldwide.",0,-0.1654411465489471,-0.007996418053801586
917491.0,GV_065421,65421,FARO,USA,FARO TECHNOLOGIES INC,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,3829,334519,Other Measuring and Controlling Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"FARO Technologies, Inc. designs, develops, manufactures, markets, and supports software driven three-dimensional (3D) measurement and imaging solutions worldwide.",0,-0.17423569117483792,-0.1809131176111842
917851.0,GV_209382,209382,VALE,BRA,VALE SA,Materials,Materials,Metals & Mining,Steel,1000,212210,Iron Ore Mining,"Mining, Quarrying, and Oil and Gas Extraction",Mining (except Oil and Gas),"Vale S.A., together with its subsidiaries, produces and sells iron ore and iron ore pellets for use as raw materials in steelmaking in Brazil and internationally.",0,0.042682949397357714,0.6072754081357079
921503.0,GV_030219,30219,BTH,USA,BLYTH INC,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Housewares & Specialties,3990,339999,All Other Miscellaneous Manufacturing,Manufacturing,Miscellaneous Manufacturing,"Blyth, Inc., together with its subsidiaries, operates as a direct to consumer marketing company in the United States, Canada, Mexico, Europe, and Australia.",0,0.04574019857310921,0.5420170182823062
923603.0,GV_030495,30495,FCH,USA,FELCOR LODGING TRUST INC,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Hotel & Resort REITs,6798,531110,Lessors of Residential Buildings and Dwellings,Real Estate and Rental and Leasing,Real Estate,FelCor Lodging Trust Incorporated is a publicly owned real estate investment trust. The firm engages in investment and management of properties in the hospitality industry.,0,-0.16056958677493474,0.11321234463199613
929887.0,GV_031122,31122,APOL,USA,APOLLO EDUCATION GROUP INC,Consumer Discretionary,Consumer Services,Diversified Consumer Services,Education Services,8200,611310,"Colleges, Universities, and Professional Schools",Educational Services,Educational Services,"Apollo Education Group, Inc. provides private education services in the United States and internationally.",0,0.15699560256943051,0.16253562532934185
931948.0,GV_031203,31203,SWC,USA,STILLWATER MINING CO,Materials,Materials,Metals & Mining,Precious Metals & Minerals,1090,212299,All Other Metal Ore Mining,"Mining, Quarrying, and Oil and Gas Extraction",Mining (except Oil and Gas),"Stillwater Mining Company engages in the development, extraction, processing, smelting, and refining of platinum group metals (PGMs).",0,0.14255406824218936,0.3766723610906264
939930.0,GV_003937,3937,PYX,USA,PYXUS INTERNATIONAL INC,Consumer Staples,"Food, Beverage & Tobacco",Tobacco,Tobacco,5190,424940,Tobacco and Tobacco Product Merchant Wholesalers,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods","Pyxus International, Inc., an agricultural company, engages in the provision of various agricultural products, ingredients, and services to businesses and customers.",0,-0.08524495951779099,0.28889011740139947
941548.0,GV_060894,60894,CAM,USA,CAMERON INTERNATIONAL CORP,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,3533,333132,Oil and Gas Field Machinery and Equipment Manufacturing,Manufacturing,Machinery Manufacturing,"Cameron International Corporation provides flow equipment products, systems, and services worldwide.",0,0.07990082224794431,0.4937532951203062
949039.0,GV_061409,61409,DO,USA,DIAMOND OFFSHRE DRILLING INC,Energy,Energy,Energy Equipment & Services,Oil & Gas Drilling,1381,213111,Drilling Oil and Gas Wells,"Mining, Quarrying, and Oil and Gas Extraction",Support Activities for Mining,"Diamond Offshore Drilling, Inc. provides contract drilling services to the energy industry worldwide.",0,-0.15819257477471915,0.42315792374276
949157.0,GV_062516,62516,CENX,USA,CENTURY ALUMINUM CO,Materials,Materials,Metals & Mining,Aluminum,3350,331315,"Aluminum Sheet, Plate, and Foil Manufacturing",Manufacturing,Primary Metal Manufacturing,"Century Aluminum Company, together with its subsidiaries, produces standard-grade and value-added primary aluminum products in the United States and Iceland.",0,0.04608090518689746,0.28624455259639603
1000229.0,GV_061759,61759,CLB,NLD,CORE LABORATORIES NV,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,1389,213112,Support Activities for Oil and Gas Operations,"Mining, Quarrying, and Oil and Gas Extraction",Support Activities for Mining,"Core Laboratories N.V. provides reservoir description and production enhancement services and products to the oil and gas industry in the United States, Canada, and internationally.",0,-0.3375599736737911,0.31384069131421666
1001838.0,GV_061811,61811,SCCO,USA,SOUTHERN COPPER CORP,Materials,Materials,Metals & Mining,Copper,1000,212230,"Copper, Nickel, Lead, and Zinc Mining","Mining, Quarrying, and Oil and Gas Extraction",Mining (except Oil and Gas),"Southern Copper Corporation engages in mining, exploring, smelting, and refining copper and other minerals in Peru, Mexico, Argentina, Ecuador, and Chile.",0,-0.13724943495668732,0.34944804187926354
1005817.0,GV_017240,17240,TMP,USA,TOMPKINS FINANCIAL CORP,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"Tompkins Financial Corporation operates as a community-based financial services company that provides commercial and consumer banking, leasing, trust and investment management, financial planning and wealth management, and insurance services.",0,-0.264625721256951,-0.19046311177213895
1008848.0,GV_156617,156617,ACOR,USA,ACORDA THERAPEUTICS INC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,2836,325414,Biological Product (except Diagnostic) Manufacturing,Manufacturing,Chemical Manufacturing,"Acorda Therapeutics, Inc., a biopharmaceutical company, develops and commercializes therapies for neurological disorders in the United States.",0,-0.017063695507968414,0.10973478042643557
1009829.0,GV_062745,62745,JAKK,USA,JAKKS PACIFIC INC,Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,Leisure Products,3942,339930,"Doll, Toy, and Game Manufacturing",Manufacturing,Miscellaneous Manufacturing,"JAKKS Pacific, Inc. develops, produces, and markets consumer products worldwide.",0,-0.11199738795197434,0.08115400712286819
1013605.0,GV_020695,20695,PD.,CAN,PRECISION DRILLING CORP,Energy,Energy,Energy Equipment & Services,Oil & Gas Drilling,1381,213111,Drilling Oil and Gas Wells,"Mining, Quarrying, and Oil and Gas Extraction",Support Activities for Mining,"Precision Drilling Corporation, an oilfield services company, provides oil and natural gas drilling and related services and products.",0,-0.34299824045184074,0.33438772100401704
1021561.0,GV_064028,64028,NUS,USA,NU SKIN ENTERPRISES  -CL A,Consumer Staples,Household & Personal Products,Personal Products,Personal Products,2844,325620,Toilet Preparation Manufacturing,Manufacturing,Chemical Manufacturing,"Nu Skin Enterprises, Inc. develops and distributes personal care and wellness products worldwide.",0,0.029034093056779908,0.2673947930085922
1021860.0,GV_063892,63892,NOV,USA,NATIONAL OILWELL VARCO INC,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,3533,333132,Oil and Gas Field Machinery and Equipment Manufacturing,Manufacturing,Machinery Manufacturing,"National Oilwell Varco, Inc. designs, constructs, manufactures, and sells systems, components, and products for oil and gas drilling and production worldwide.",0,-0.39474436672585644,0.3629326480200057
1022705.0,GV_020747,20747,TESO,CAN,TESCO CORP,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,3533,333132,Oil and Gas Field Machinery and Equipment Manufacturing,Manufacturing,Machinery Manufacturing,"Tesco Corporation engages in the design, assembly, and service delivery of technology-based solutions for the upstream energy industry in the United States and internationally.",0,-0.16677817913600135,0.45830037445743815
1022837.0,GV_010137,10137,SMFG,JPN,SUMITOMO MITSUI FINANCIAL GR,Financials,Banks,Banks,Diversified Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"Sumitomo Mitsui Financial Group, Inc., together with its subsidiaries, provides commercial banking, leasing, securities, consumer finance, and other services primarily in Japan.",0,-0.38556037532060383,0.006616665770280613
1029509.0,GV_105239,105239,ARX.,CAN,ARC RESOURCES LTD,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1311,2111,Oil and Gas Extraction,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"ARC Resources Ltd., together with its subsidiaries, acquires, develops, and holds interest in petroleum and natural gas properties and assets in Canada.",0,-0.10119023273747133,0.4531114330515496
1031623.0,GV_064568,64568,GIFI,USA,GULF ISLAND FABRICATION INC,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,3730,336611,Ship Building and Repairing,Manufacturing,Transportation Equipment Manufacturing,"Gulf Island Fabrication, Inc., together with its subsidiaries, operates as a fabricator of steel structures, modules, and marine vessels in the United States.",0,-0.09694687015192889,0.2262123826571088
1037038.0,GV_064891,64891,RL,USA,RALPH LAUREN CORP,Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods",2320,31522,Men’s and Boys’ Cut and Sew Apparel Manufacturing,Manufacturing,Apparel Manufacturing,"Ralph Lauren Corporation designs, markets, and distributes lifestyle products in North America, Europe, Asia, and internationally.",0,-0.19210171231136539,0.08971322819385825
1037976.0,GV_065108,65108,JLL,USA,JONES LANG LASALLE INC,Real Estate,Real Estate,Real Estate Management & Development,Real Estate Services,6531,531390,Other Activities Related to Real Estate,Real Estate and Rental and Leasing,Real Estate,"Jones Lang LaSalle Incorporated, a professional services company, provides commercial real estate and investment management services worldwide.",0,-0.24036061566770323,-0.2867320090010372
1050377.0,GV_066586,66586,CNXN,USA,PC CONNECTION INC,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Technology Distributors,5961,454110,Electronic Shopping and Mail-Order Houses,Retail Trade,Nonstore Retailers,"PC Connection, Inc., together with its subsidiaries, provides a range of information technology (IT) solutions.",0,-0.12041791815950367,-0.07202525389588281
1052100.0,GV_066599,66599,WDR,USA,WADDELL&REED FINL INC  -CL A,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks,6282,523930,Investment Advice,Finance and Insurance,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities","Waddell & Reed Financial, Inc., through its subsidiaries, provides investment management and advisory, investment product underwriting and distribution, and shareholder services administration to mutual funds, and institutional and separately managed accounts in the United States.",0,-0.4011775836128357,-0.05032441304213118
1056285.0,GV_148391,148391,KIRK,USA,KIRKLAND'S INC,Consumer Discretionary,Retailing,Specialty Retail,Homefurnishing Retail,5990,453998,All Other Miscellaneous Store Retailers (except Tobacco Stores),Retail Trade,Miscellaneous Store Retailers,"Kirkland's, Inc. operates as a specialty retailer of home décor in the United States.",0,0.08259842657151789,0.2681411121204511
1060990.0,GV_118795,118795,KWKAQ,USA,QUICKSILVER RESOURCES INC,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1311,211111,Coal gasification at mine site,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"On August 31, 2016, Quicksilver Resources Inc. went out of business as per Chapter 11 liquidation under bankruptcy filing.",0,0.1868110138382957,0.22231757242223274
1061736.0,GV_031205,31205,FMX,MEX,FOMENTO ECONOMICO MEXICANO,Consumer Staples,"Food, Beverage & Tobacco",Beverages,Soft Drinks,2086,312111,Soft Drink Manufacturing,Manufacturing,Beverage and Tobacco Product Manufacturing,"Fomento Económico Mexicano, S.A.B. de C.V., through its subsidiaries, operates as a bottler of Coca-Cola trademark beverages.",0,0.2493110754947548,0.03421096272600581
